Time.Point,T1.low,T2.low,T3.low,T4.amb,T5.amb,T6.amb,
04/03/2017 14:45,11.041,10.944,10.944,10.748,10.846,10.944,
04/03/2017 15:00,11.041,10.944,10.944,10.748,10.846,10.944,
04/03/2017 15:15,11.041,10.944,10.944,10.748,10.846,10.944,
04/03/2017 15:30,11.041,10.944,10.944,10.846,10.846,10.944,
04/03/2017 15:45,11.041,10.944,11.041,10.846,10.944,11.041,
04/03/2017 16:00,11.139,11.041,11.041,10.846,10.944,11.041,
04/03/2017 16:15,11.139,11.041,11.041,10.846,10.944,11.041,
04/03/2017 16:30,11.139,11.041,11.041,10.846,10.944,11.041,
04/03/2017 16:45,11.139,11.041,11.041,10.846,10.944,11.041,
04/03/2017 17:00,11.139,11.041,11.041,10.846,10.944,11.041,
04/03/2017 17:15,11.139,11.139,11.041,10.944,10.944,11.041,
04/03/2017 17:30,11.139,11.139,11.139,10.944,11.041,11.041,
04/03/2017 17:45,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 18:00,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 18:15,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 18:30,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 18:45,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 19:00,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 19:15,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 19:30,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 19:45,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 20:00,11.236,11.139,11.139,10.944,11.041,11.139,
04/03/2017 20:15,11.236,11.139,11.139,11.041,11.041,11.139,
04/03/2017 20:30,11.236,11.139,11.139,11.041,11.041,11.139,
04/03/2017 20:45,11.236,11.139,11.139,11.041,11.139,11.139,
04/03/2017 21:00,11.236,11.139,11.139,11.041,11.139,11.139,
04/03/2017 21:15,11.236,11.139,11.139,11.041,11.139,11.139,
04/03/2017 21:30,11.236,11.139,11.139,11.041,11.139,11.139,
04/03/2017 21:45,11.236,11.236,11.139,11.041,11.139,11.139,
04/03/2017 22:00,11.236,11.236,11.139,11.041,11.139,11.139,
04/03/2017 22:15,11.236,11.236,11.139,11.041,11.139,11.139,
04/03/2017 22:30,11.236,11.236,11.139,11.041,11.139,11.139,
04/03/2017 22:45,11.236,11.236,11.139,11.041,11.139,11.139,
04/03/2017 23:00,11.236,11.236,11.139,11.041,11.139,11.139,
04/03/2017 23:15,11.236,11.236,11.139,11.041,11.139,11.139,
04/03/2017 23:30,11.236,11.236,11.139,11.041,11.139,11.139,
04/03/2017 23:45,11.236,11.139,11.139,11.041,11.139,11.139,
04/04/2017 00:00,11.236,11.139,11.139,11.041,11.139,11.139,
04/04/2017 00:15,11.236,11.139,11.139,10.944,11.139,11.139,
04/04/2017 00:30,11.236,11.139,11.139,10.944,11.139,11.139,
04/04/2017 00:45,11.236,11.139,11.139,10.944,11.041,11.139,
04/04/2017 01:00,11.139,11.139,11.139,10.944,11.041,11.139,
04/04/2017 01:15,11.139,11.139,11.139,10.944,11.041,11.139,
04/04/2017 01:30,11.139,11.139,11.041,10.944,11.041,11.041,
04/04/2017 01:45,11.139,11.041,11.041,10.944,11.041,11.041,
04/04/2017 02:00,11.139,11.041,11.041,10.944,10.944,11.041,
04/04/2017 02:15,11.139,11.041,11.041,10.846,10.944,11.041,
04/04/2017 02:30,11.139,11.041,11.041,10.846,10.944,11.041,
04/04/2017 02:45,11.041,11.041,11.041,10.846,10.944,11.041,
04/04/2017 03:00,11.041,11.041,10.944,10.846,10.944,11.041,
04/04/2017 03:15,11.041,11.041,10.944,10.846,10.944,10.944,
04/04/2017 03:30,11.041,11.041,10.944,10.846,10.944,10.944,
04/04/2017 03:45,11.041,11.041,10.944,10.846,10.944,10.944,
04/04/2017 04:00,11.041,10.944,10.944,10.846,10.944,10.944,
04/04/2017 04:15,11.041,10.944,10.944,10.846,10.944,10.944,
04/04/2017 04:30,11.041,10.944,10.944,10.846,10.944,10.944,
04/04/2017 04:45,11.041,10.944,10.944,10.748,10.944,10.944,
04/04/2017 05:00,11.041,10.944,10.944,10.748,10.944,10.944,
04/04/2017 05:15,11.041,10.944,10.944,10.748,10.846,10.944,
04/04/2017 05:30,11.041,10.944,10.944,10.748,10.846,10.944,
04/04/2017 05:45,11.041,10.944,10.944,10.748,10.846,10.944,
04/04/2017 06:00,11.041,10.944,10.944,10.748,10.846,10.944,
04/04/2017 06:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/04/2017 06:30,10.944,10.944,10.846,10.748,10.846,10.944,
04/04/2017 06:45,10.944,10.944,10.846,10.748,10.846,10.944,
04/04/2017 07:00,10.944,10.944,10.846,10.748,10.846,10.944,
04/04/2017 07:15,10.944,10.944,10.846,10.748,10.846,10.846,
04/04/2017 07:30,10.944,10.846,10.846,10.651,10.748,10.846,
04/04/2017 07:45,10.944,10.846,10.846,10.651,10.748,10.846,
04/04/2017 08:00,10.846,10.846,10.846,10.651,10.748,10.846,
04/04/2017 08:15,10.846,10.846,10.846,10.651,10.748,10.846,
04/04/2017 08:30,10.846,10.846,10.748,10.651,10.748,10.748,
04/04/2017 08:45,10.846,10.846,10.748,10.651,10.748,10.748,
04/04/2017 09:00,10.846,10.846,10.748,10.651,10.748,10.748,
04/04/2017 09:15,10.846,10.846,10.748,10.651,10.748,10.748,
04/04/2017 09:30,10.846,10.846,10.748,10.651,10.748,10.748,
04/04/2017 09:45,10.846,10.846,10.748,10.651,10.748,10.846,
04/04/2017 10:00,10.846,10.846,10.748,10.553,10.748,10.748,
04/04/2017 10:15,10.846,10.846,10.748,10.651,10.748,10.846,
04/04/2017 10:30,10.846,10.846,10.846,10.651,10.748,10.846,
04/04/2017 10:45,10.846,10.846,10.846,10.651,10.748,10.846,
04/04/2017 11:00,10.846,10.846,10.846,10.651,10.748,10.846,
04/04/2017 11:15,17.95,18.236,18.14,18.045,17.95,18.331,
04/04/2017 11:30,13.558,13.365,12.883,12.883,12.013,11.916,
04/04/2017 11:45,10.944,10.846,10.846,10.651,10.748,10.846,
04/04/2017 12:00,10.944,10.846,10.846,10.651,10.748,10.846,
04/04/2017 12:15,10.944,10.944,10.846,10.748,10.748,10.846,
04/04/2017 12:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/04/2017 12:45,11.041,10.944,10.944,10.748,10.846,10.944,
04/04/2017 13:00,11.041,10.944,10.944,10.748,10.846,10.944,
04/04/2017 13:15,11.041,10.944,10.944,10.846,10.846,10.944,
04/04/2017 13:30,11.041,11.041,11.041,10.846,10.944,11.041,
04/04/2017 13:45,11.139,11.041,11.041,10.846,10.944,11.041,
04/04/2017 14:00,11.139,11.041,11.041,10.846,10.944,11.041,
04/04/2017 14:15,11.139,11.041,11.041,10.944,10.944,11.041,
04/04/2017 14:30,11.139,11.139,11.041,10.944,11.041,11.041,
04/04/2017 14:45,11.236,11.139,11.139,10.944,11.041,11.139,
04/04/2017 15:00,11.236,11.139,11.139,10.944,11.041,11.139,
04/04/2017 15:15,11.236,11.139,11.139,10.944,11.041,11.139,
04/04/2017 15:30,11.236,11.139,11.139,11.041,11.139,11.139,
04/04/2017 15:45,11.236,11.139,11.139,11.041,11.139,11.139,
04/04/2017 16:00,11.236,11.236,11.236,11.041,11.139,11.236,
04/04/2017 16:15,11.334,11.236,11.236,11.041,11.139,11.236,
04/04/2017 16:30,11.334,11.236,11.236,11.041,11.139,11.236,
04/04/2017 16:45,11.334,11.236,11.236,11.041,11.139,11.236,
04/04/2017 17:00,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 17:15,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 17:30,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 17:45,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 18:00,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 18:15,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 18:30,11.334,11.236,11.334,11.139,11.236,11.236,
04/04/2017 18:45,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 19:00,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 19:15,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 19:30,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 19:45,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 20:00,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 20:15,11.334,11.236,11.236,11.139,11.236,11.236,
04/04/2017 20:30,11.334,11.236,11.236,11.139,11.139,11.236,
04/04/2017 20:45,11.334,11.236,11.236,11.041,11.139,11.236,
04/04/2017 21:00,11.334,11.236,11.236,11.041,11.139,11.236,
04/04/2017 21:15,11.334,11.236,11.236,11.041,11.139,11.236,
04/04/2017 21:30,11.334,11.236,11.236,11.041,11.139,11.236,
04/04/2017 21:45,11.236,11.236,11.236,11.041,11.139,11.236,
04/04/2017 22:00,11.236,11.236,11.236,11.041,11.139,11.236,
04/04/2017 22:15,11.236,11.236,11.236,11.041,11.139,11.139,
04/04/2017 22:30,11.236,11.236,11.236,11.041,11.139,11.139,
04/04/2017 22:45,11.236,11.236,11.139,11.041,11.139,11.139,
04/04/2017 23:00,11.236,11.236,11.236,11.041,11.139,11.139,
04/04/2017 23:15,11.236,11.236,11.139,11.041,11.139,11.236,
04/04/2017 23:30,11.236,11.236,11.139,11.041,11.139,11.139,
04/04/2017 23:45,11.236,11.236,11.236,11.041,11.139,11.139,
04/05/2017 00:00,11.236,11.236,11.236,11.041,11.139,11.139,
04/05/2017 00:15,11.236,11.236,11.236,11.041,11.139,11.236,
04/05/2017 00:30,11.236,11.236,11.236,11.041,11.139,11.236,
04/05/2017 00:45,11.236,11.236,11.236,11.041,11.139,11.236,
04/05/2017 01:00,11.236,11.236,11.236,11.041,11.139,11.139,
04/05/2017 01:15,11.236,11.236,11.139,11.041,11.139,11.139,
04/05/2017 01:30,11.236,11.236,11.236,11.041,11.139,11.139,
04/05/2017 01:45,11.236,11.236,11.139,11.041,11.139,11.236,
04/05/2017 02:00,11.236,11.236,11.139,11.041,11.139,11.139,
04/05/2017 02:15,11.236,11.236,11.139,11.041,11.139,11.139,
04/05/2017 02:30,11.236,11.236,11.139,11.041,11.139,11.236,
04/05/2017 02:45,11.236,11.236,11.139,11.041,11.139,11.139,
04/05/2017 03:00,11.236,11.236,11.139,11.041,11.139,11.139,
04/05/2017 03:15,11.236,11.139,11.139,11.041,11.139,11.139,
04/05/2017 03:30,11.236,11.139,11.139,11.041,11.139,11.139,
04/05/2017 03:45,11.236,11.139,11.139,11.041,11.139,11.139,
04/05/2017 04:00,11.236,11.139,11.139,10.944,11.139,11.139,
04/05/2017 04:15,11.236,11.139,11.139,10.944,11.139,11.139,
04/05/2017 04:30,11.236,11.139,11.139,10.944,11.041,11.139,
04/05/2017 04:45,11.139,11.139,11.139,10.944,11.041,11.139,
04/05/2017 05:00,11.139,11.139,11.139,10.944,11.041,11.139,
04/05/2017 05:15,11.139,11.139,11.041,10.944,11.041,11.139,
04/05/2017 05:30,11.139,11.139,11.041,10.944,11.041,11.041,
04/05/2017 05:45,11.139,11.139,11.041,10.944,11.041,11.041,
04/05/2017 06:00,11.139,11.139,11.041,10.944,11.041,11.041,
04/05/2017 06:15,11.139,11.139,11.041,10.944,11.041,11.041,
04/05/2017 06:30,11.139,11.041,11.041,10.846,11.041,11.041,
04/05/2017 06:45,11.139,11.041,11.041,10.846,10.944,11.041,
04/05/2017 07:00,11.139,11.041,11.041,10.846,10.944,11.041,
04/05/2017 07:15,11.041,11.041,11.041,10.846,10.944,11.041,
04/05/2017 07:30,11.041,11.041,11.041,10.846,10.944,11.041,
04/05/2017 07:45,11.041,11.041,11.041,10.846,10.944,11.041,
04/05/2017 08:00,11.041,11.041,11.041,10.846,10.944,11.041,
04/05/2017 08:15,11.041,11.041,11.041,10.846,10.944,11.041,
04/05/2017 08:30,11.041,11.041,10.944,10.846,10.944,11.041,
04/05/2017 08:45,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 09:00,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 09:15,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 09:30,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 09:45,11.041,10.944,10.944,10.846,10.846,10.944,
04/05/2017 10:00,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 10:15,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 10:30,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 10:45,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 11:00,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 11:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 11:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 11:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 12:00,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 12:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 12:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 12:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 13:00,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 13:15,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 13:30,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 13:45,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 14:00,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 14:15,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 14:30,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 14:45,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 15:00,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 15:15,10.944,10.944,10.944,10.748,10.944,10.944,
04/05/2017 15:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 15:45,11.041,10.944,10.944,10.748,10.846,10.944,
04/05/2017 16:00,10.944,10.944,10.944,10.748,10.944,10.944,
04/05/2017 16:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 16:30,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 16:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 17:00,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 17:15,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 17:30,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 17:45,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 18:00,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 18:15,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 18:30,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 18:45,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 19:00,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 19:15,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 19:30,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 19:45,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 20:00,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 20:15,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 20:30,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 20:45,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 21:00,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 21:15,11.041,11.041,10.944,10.846,10.944,10.944,
04/05/2017 21:30,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 21:45,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 22:00,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 22:15,11.041,10.944,10.944,10.846,10.944,10.944,
04/05/2017 22:30,10.944,10.944,10.944,10.748,10.944,10.944,
04/05/2017 22:45,11.041,10.944,10.944,10.748,10.944,10.944,
04/05/2017 23:00,10.944,10.944,10.944,10.748,10.944,10.944,
04/05/2017 23:15,10.944,10.944,10.944,10.748,10.944,10.944,
04/05/2017 23:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/05/2017 23:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 00:00,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 00:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 00:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 00:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 01:00,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 01:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 01:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 01:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 02:00,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 02:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 02:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 02:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 03:00,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 03:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 03:30,10.944,10.944,10.846,10.748,10.846,10.944,
04/06/2017 03:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 04:00,10.944,10.944,10.846,10.748,10.846,10.944,
04/06/2017 04:15,10.944,10.944,10.944,10.748,10.846,10.846,
04/06/2017 04:30,10.944,10.944,10.846,10.748,10.846,10.846,
04/06/2017 04:45,10.944,10.944,10.846,10.748,10.846,10.846,
04/06/2017 05:00,10.944,10.944,10.846,10.748,10.846,10.846,
04/06/2017 05:15,10.944,10.846,10.846,10.748,10.846,10.846,
04/06/2017 05:30,10.944,10.846,10.846,10.748,10.748,10.846,
04/06/2017 05:45,10.944,10.846,10.846,10.651,10.748,10.846,
04/06/2017 06:00,10.846,10.846,10.846,10.651,10.748,10.846,
04/06/2017 06:15,10.846,10.846,10.846,10.651,10.748,10.846,
04/06/2017 06:30,10.846,10.846,10.846,10.651,10.748,10.846,
04/06/2017 06:45,10.846,10.846,10.748,10.651,10.748,10.846,
04/06/2017 07:00,10.846,10.846,10.748,10.651,10.748,10.748,
04/06/2017 07:15,10.846,10.846,10.748,10.651,10.748,10.748,
04/06/2017 07:30,10.846,10.846,10.748,10.651,10.748,10.748,
04/06/2017 07:45,10.748,10.748,10.748,10.651,10.651,10.748,
04/06/2017 08:00,10.846,10.748,10.748,10.651,10.651,10.748,
04/06/2017 08:15,10.846,10.748,10.748,10.651,10.651,10.748,
04/06/2017 08:30,10.846,10.748,10.748,10.651,10.748,10.748,
04/06/2017 08:45,10.846,10.846,10.748,10.651,10.748,10.748,
04/06/2017 09:00,10.846,10.846,10.748,10.651,10.748,10.748,
04/06/2017 09:15,10.846,10.846,10.748,10.651,10.748,10.748,
04/06/2017 09:30,10.846,10.846,10.846,10.651,10.748,10.748,
04/06/2017 09:45,10.846,10.846,10.846,10.651,10.748,10.846,
04/06/2017 10:00,10.846,10.846,10.846,10.651,10.748,10.846,
04/06/2017 10:15,10.944,10.846,10.846,10.651,10.748,10.846,
04/06/2017 10:30,10.944,10.846,10.846,10.651,10.748,10.846,
04/06/2017 10:45,10.944,10.846,10.846,10.651,10.748,10.846,
04/06/2017 11:00,10.944,10.846,10.846,10.651,10.748,10.846,
04/06/2017 11:15,10.944,10.846,10.846,10.748,10.846,10.846,
04/06/2017 11:30,10.944,10.944,10.846,10.748,10.846,10.846,
04/06/2017 11:45,10.944,10.944,10.846,10.748,10.846,10.846,
04/06/2017 12:00,10.944,10.944,10.846,10.748,10.846,10.846,
04/06/2017 12:15,10.944,10.944,10.846,10.748,10.846,10.846,
04/06/2017 12:30,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 12:45,10.944,10.944,10.944,10.748,10.846,10.944,
04/06/2017 13:00,11.041,10.944,10.944,10.748,10.846,10.944,
04/06/2017 13:15,11.041,10.944,10.944,10.748,10.846,10.944,
04/06/2017 13:30,11.041,10.944,10.944,10.846,11.139,13.365,
04/06/2017 13:45,11.041,10.944,11.041,12.497,12.883,13.269,
04/06/2017 14:00,11.139,11.041,11.041,13.076,13.173,13.365,
04/06/2017 14:15,11.139,11.041,11.041,12.401,12.883,12.883,
04/06/2017 14:30,11.916,11.236,11.139,12.594,13.461,13.846,
04/06/2017 14:45,12.497,12.207,12.401,12.69,13.846,14.325,
04/06/2017 15:00,12.883,12.497,12.98,12.787,13.846,14.23,
04/06/2017 15:15,13.942,12.883,13.076,12.787,13.076,12.787,
04/06/2017 15:30,11.819,11.722,11.722,11.722,11.819,11.819,
04/06/2017 15:45,11.722,11.722,11.625,11.625,11.722,11.722,
04/06/2017 16:00,11.722,11.625,11.625,11.528,11.722,11.625,
04/06/2017 16:15,11.819,11.625,11.625,11.528,11.625,11.625,
04/06/2017 16:30,11.722,11.625,11.625,11.528,11.625,11.625,
04/06/2017 16:45,11.722,11.625,11.625,11.528,11.625,11.625,
04/06/2017 17:00,11.722,11.722,11.625,11.528,11.625,11.625,
04/06/2017 17:15,11.722,11.722,11.625,11.528,11.625,11.625,
04/06/2017 17:30,11.722,11.722,11.625,11.528,11.625,11.625,
04/06/2017 17:45,11.722,11.722,11.625,11.528,11.625,11.625,
04/06/2017 18:00,11.722,11.722,11.625,11.528,11.625,11.625,
04/06/2017 18:15,11.722,11.722,11.625,11.528,11.625,11.625,
04/06/2017 18:30,11.722,11.722,11.625,11.431,11.625,11.625,
04/06/2017 18:45,11.722,11.722,11.625,11.431,11.625,11.625,
04/06/2017 19:00,11.722,11.722,11.625,11.431,11.528,11.625,
04/06/2017 19:15,11.722,11.722,11.625,11.431,11.528,11.625,
04/06/2017 19:30,11.722,11.625,11.625,11.431,11.528,11.625,
04/06/2017 19:45,11.722,11.625,11.625,11.431,11.528,11.625,
04/06/2017 20:00,11.722,11.625,11.625,11.431,11.528,11.625,
04/06/2017 20:15,11.625,11.625,11.625,11.431,11.528,11.528,
04/06/2017 20:30,11.625,11.625,11.528,11.431,11.528,11.528,
04/06/2017 20:45,11.625,11.625,11.528,11.431,11.431,11.528,
04/06/2017 21:00,11.625,11.625,11.528,11.334,11.431,11.528,
04/06/2017 21:15,11.625,11.625,11.528,11.334,11.431,11.528,
04/06/2017 21:30,11.625,11.528,11.528,11.334,11.431,11.528,
04/06/2017 21:45,11.528,11.528,11.528,11.334,11.431,11.431,
04/06/2017 22:00,11.528,11.528,11.431,11.334,11.431,11.431,
04/06/2017 22:15,11.528,11.528,11.431,11.236,11.334,11.431,
04/06/2017 22:30,11.528,11.431,11.431,11.236,11.334,11.431,
04/06/2017 22:45,11.431,11.431,11.431,11.236,11.334,11.431,
04/06/2017 23:00,11.431,11.431,11.334,11.236,11.334,11.334,
04/06/2017 23:15,11.431,11.431,11.334,11.139,11.334,11.334,
04/06/2017 23:30,11.431,11.431,11.334,11.139,11.236,11.334,
04/06/2017 23:45,11.431,11.334,11.334,11.139,11.236,11.334,
04/07/2017 00:00,11.334,11.334,11.334,11.139,11.236,11.236,
04/07/2017 00:15,11.334,11.334,11.236,11.139,11.236,11.236,
04/07/2017 00:30,11.334,11.334,11.236,11.041,11.139,11.236,
04/07/2017 00:45,11.334,11.236,11.236,11.041,11.139,11.236,
04/07/2017 01:00,11.236,11.236,11.236,11.041,11.139,11.139,
04/07/2017 01:15,11.236,11.236,11.139,11.041,11.041,11.139,
04/07/2017 01:30,11.236,11.139,11.139,10.944,11.041,11.139,
04/07/2017 01:45,11.236,11.139,11.139,10.944,11.041,11.041,
04/07/2017 02:00,11.139,11.139,11.139,10.944,10.944,11.041,
04/07/2017 02:15,11.139,11.139,11.041,10.846,10.944,11.041,
04/07/2017 02:30,11.139,11.041,11.041,10.846,10.944,11.041,
04/07/2017 02:45,11.041,11.041,11.041,10.846,10.846,10.944,
04/07/2017 03:00,11.041,11.041,10.944,10.846,10.846,10.944,
04/07/2017 03:15,11.041,10.944,10.944,10.748,10.846,10.944,
04/07/2017 03:30,11.041,10.944,10.944,10.748,10.846,10.846,
04/07/2017 03:45,10.944,10.944,10.944,10.748,10.846,10.846,
04/07/2017 04:00,10.944,10.846,10.846,10.651,10.748,10.846,
04/07/2017 04:15,10.944,10.846,10.846,10.651,10.748,10.748,
04/07/2017 04:30,10.944,10.846,10.846,10.651,10.651,10.748,
04/07/2017 04:45,10.846,10.748,10.748,10.553,10.651,10.748,
04/07/2017 05:00,10.846,10.748,10.748,10.553,10.651,10.748,
04/07/2017 05:15,10.846,10.748,10.748,10.553,10.651,10.748,
04/07/2017 05:30,10.846,10.748,10.748,10.553,10.651,10.748,
04/07/2017 05:45,10.846,10.748,10.748,10.553,10.651,10.748,
04/07/2017 06:00,10.748,10.748,10.748,10.553,10.651,10.651,
04/07/2017 06:15,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 06:30,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 06:45,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 07:00,10.748,10.748,10.651,10.553,10.553,10.651,
04/07/2017 07:15,10.748,10.651,10.651,10.553,10.553,10.651,
04/07/2017 07:30,10.748,10.651,10.651,10.553,10.553,10.651,
04/07/2017 07:45,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 08:00,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 08:15,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 08:30,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 08:45,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 09:00,10.748,10.748,10.651,10.553,10.651,10.651,
04/07/2017 09:15,10.748,10.748,10.651,10.553,10.651,10.748,
04/07/2017 09:30,10.846,10.748,10.748,10.553,10.651,10.748,
04/07/2017 09:45,10.846,10.748,10.748,10.553,10.651,10.748,
04/07/2017 10:00,10.846,10.748,10.748,10.553,10.651,10.748,
04/07/2017 10:15,10.846,10.748,10.748,10.651,10.651,10.748,
04/07/2017 10:30,10.846,10.748,10.748,10.651,10.651,10.748,
04/07/2017 10:45,10.846,10.846,10.748,10.651,10.748,10.748,
04/07/2017 11:00,10.846,10.846,10.748,10.651,10.748,10.748,
04/07/2017 11:15,10.846,10.846,10.748,10.651,10.748,10.748,
04/07/2017 11:30,10.846,10.846,10.846,10.651,10.748,10.748,
04/07/2017 11:45,10.944,10.846,10.846,10.651,10.748,10.846,
04/07/2017 12:00,10.944,10.846,10.846,10.651,10.748,10.846,
04/07/2017 12:15,10.944,10.846,10.846,10.748,10.748,10.846,
04/07/2017 12:30,10.944,10.846,10.846,10.748,10.748,10.846,
04/07/2017 12:45,10.944,10.944,10.846,10.748,10.748,10.846,
04/07/2017 13:00,10.944,10.944,10.846,10.748,10.846,10.846,
04/07/2017 13:15,10.944,10.944,10.944,10.748,10.846,10.944,
04/07/2017 13:30,11.041,10.944,10.944,10.748,10.846,10.944,
04/07/2017 13:45,11.041,10.944,10.944,10.846,10.846,10.944,
04/07/2017 14:00,11.041,10.944,10.944,10.846,10.846,10.944,
04/07/2017 14:15,11.041,11.041,10.944,10.846,10.944,10.944,
04/07/2017 14:30,11.041,11.041,11.041,10.846,10.944,11.041,
04/07/2017 14:45,11.139,11.041,11.041,10.846,10.944,11.041,
04/07/2017 15:00,11.139,11.041,11.041,10.944,10.944,11.041,
04/07/2017 15:15,11.139,11.041,11.041,10.944,10.944,11.041,
