"Plot Title: 10397702_waterbath_amb"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10397702, SEN S/N: 10397702)","Host Connected (LGR S/N: 10397702)","Coupler Attached (LGR S/N: 10397702)","Stopped (LGR S/N: 10397702)","End Of File (LGR S/N: 10397702)"
159,02/14/17 04:00:00 PM,9.373,,,,
160,02/14/17 04:30:00 PM,9.571,,,,
161,02/14/17 05:00:00 PM,9.669,,,,
162,02/14/17 05:30:00 PM,9.472,,,,
163,02/14/17 06:00:00 PM,9.472,,,,
164,02/14/17 06:30:00 PM,9.571,,,,
165,02/14/17 07:00:00 PM,9.669,,,,
166,02/14/17 07:30:00 PM,9.669,,,,
167,02/14/17 08:00:00 PM,9.669,,,,
168,02/14/17 08:30:00 PM,9.768,,,,
169,02/14/17 09:00:00 PM,9.669,,,,
170,02/14/17 09:30:00 PM,9.669,,,,
171,02/14/17 10:00:00 PM,9.669,,,,
172,02/14/17 10:30:00 PM,9.768,,,,
173,02/14/17 11:00:00 PM,9.768,,,,
174,02/14/17 11:30:00 PM,9.768,,,,
175,02/15/17 12:00:00 AM,9.866,,,,
176,02/15/17 12:30:00 AM,9.866,,,,
177,02/15/17 01:00:00 AM,9.866,,,,
178,02/15/17 01:30:00 AM,9.866,,,,
179,02/15/17 02:00:00 AM,9.866,,,,
180,02/15/17 02:30:00 AM,9.965,,,,
181,02/15/17 03:00:00 AM,9.866,,,,
182,02/15/17 03:30:00 AM,9.965,,,,
183,02/15/17 04:00:00 AM,9.866,,,,
184,02/15/17 04:30:00 AM,9.965,,,,
185,02/15/17 05:00:00 AM,9.965,,,,
186,02/15/17 05:30:00 AM,9.866,,,,
187,02/15/17 06:00:00 AM,9.866,,,,
188,02/15/17 06:30:00 AM,9.965,,,,
189,02/15/17 07:00:00 AM,9.965,,,,
190,02/15/17 07:30:00 AM,9.965,,,,
191,02/15/17 08:00:00 AM,9.965,,,,
192,02/15/17 08:30:00 AM,9.965,,,,
193,02/15/17 09:00:00 AM,10.063,,,,
194,02/15/17 09:30:00 AM,10.063,,,,
195,02/15/17 10:00:00 AM,10.063,,,,
196,02/15/17 10:30:00 AM,10.259,,,,
