Time Point,Cold.temp,Ambient.temp,
01/19/2017 12:30,5.898,10.663,
01/19/2017 13:00,6.026,10.761,
01/19/2017 13:30,6.179,10.834,
01/19/2017 14:00,6.102,10.883,
01/19/2017 14:30,5.872,10.932,
01/19/2017 15:00,5.898,10.98,
01/19/2017 15:30,6.026,11.005,
01/19/2017 16:00,6.153,11.029,
01/19/2017 16:30,6.026,11.053,
01/19/2017 17:00,5.847,11.053,
01/19/2017 17:30,5.924,11.005,
01/19/2017 18:00,6.026,10.956,
01/19/2017 18:30,6.128,10.932,
01/19/2017 19:00,6.077,10.883,
01/19/2017 19:30,5.975,10.81,
01/19/2017 20:00,5.847,10.761,
01/19/2017 20:30,6,10.712,
01/19/2017 21:00,6.153,10.638,
01/19/2017 21:30,6.128,10.565,
01/19/2017 22:00,5.975,10.516,
01/19/2017 22:30,5.872,10.467,
01/19/2017 23:00,5.949,10.418,
01/19/2017 23:30,6.077,10.345,
01/20/2017 00:00,6.153,10.296,
01/20/2017 00:30,5.975,10.271,
01/20/2017 01:00,5.821,10.222,
01/20/2017 01:30,5.949,10.222,
01/20/2017 02:00,6.051,10.222,
01/20/2017 02:30,6.179,10.198,
01/20/2017 03:00,6.077,10.173,
01/20/2017 03:30,5.898,10.149,
01/20/2017 04:00,5.898,10.1,
01/20/2017 04:30,6.077,10.1,
01/20/2017 05:00,6.153,10.075,
01/20/2017 05:30,6.077,10.051,
01/20/2017 06:00,5.975,10.026,
01/20/2017 06:30,5.872,10.026,
01/20/2017 07:00,5.872,10.026,
01/20/2017 07:30,6.026,9.977,
01/20/2017 08:00,6.153,9.977,
01/20/2017 08:30,6.153,9.977,
01/20/2017 09:00,6.051,9.977,
01/20/2017 09:30,5.872,9.952,
01/20/2017 10:00,5.924,9.952,
01/20/2017 10:30,6.077,9.977,
01/20/2017 11:00,6.153,10.001,
01/20/2017 11:30,6.026,10.051,
01/20/2017 12:00,5.872,10.124,
01/20/2017 12:30,5.898,10.222,
01/20/2017 13:00,6.026,10.296,
01/20/2017 13:30,6.179,10.369,
01/20/2017 14:00,6.077,10.443,
01/20/2017 14:30,5.949,10.492,
01/20/2017 15:00,5.872,10.541,
01/20/2017 15:30,5.975,10.59,
01/20/2017 16:00,6.102,10.614,
01/20/2017 16:30,6.204,10.638,
01/20/2017 17:00,6.077,10.638,
01/20/2017 17:30,5.949,10.638,
01/20/2017 18:00,5.898,10.614,
01/20/2017 18:30,6.051,10.565,
01/20/2017 19:00,6.179,10.516,
01/20/2017 19:30,6.153,10.467,
01/20/2017 20:00,6.026,10.443,
01/20/2017 20:30,5.949,10.418,
01/20/2017 21:00,5.872,10.369,
01/20/2017 21:30,6,10.345,
01/20/2017 22:00,6.128,10.296,
01/20/2017 22:30,6.204,10.32,
01/20/2017 23:00,6.026,10.296,
01/20/2017 23:30,5.898,10.271,
01/21/2017 00:00,5.924,10.271,
01/21/2017 00:30,6.077,10.271,
01/21/2017 01:00,6.179,10.296,
01/21/2017 01:30,6.179,10.32,
01/21/2017 02:00,6.051,10.32,
01/21/2017 02:30,5.949,10.345,
01/21/2017 03:00,5.872,10.345,
01/21/2017 03:30,6,10.345,
01/21/2017 04:00,6.128,10.345,
01/21/2017 04:30,6.153,10.369,
01/21/2017 05:00,6.026,10.345,
01/21/2017 05:30,5.924,10.345,
01/21/2017 06:00,5.847,10.32,
01/21/2017 06:30,6.026,10.32,
01/21/2017 07:00,6.128,10.32,
01/21/2017 07:30,6.204,10.32,
01/21/2017 08:00,6.077,10.296,
01/21/2017 08:30,6,10.296,
01/21/2017 09:00,5.898,10.271,
01/21/2017 09:30,5.924,10.271,
01/21/2017 10:00,6.026,10.271,
01/21/2017 10:30,6.179,10.296,
01/21/2017 11:00,6.179,10.32,
01/21/2017 11:30,6.077,10.345,
01/21/2017 12:00,5.924,10.369,
01/21/2017 12:30,5.872,10.418,
01/21/2017 13:00,6.026,10.418,
01/21/2017 13:30,6.128,10.443,
01/21/2017 14:00,6.204,10.443,
01/21/2017 14:30,6.128,10.467,
01/21/2017 15:00,5.975,10.492,
01/21/2017 15:30,5.898,10.516,
01/21/2017 16:00,5.949,10.516,
01/21/2017 16:30,6.102,10.541,
01/21/2017 17:00,6.204,10.541,
01/21/2017 17:30,6.128,10.541,
01/21/2017 18:00,6.026,10.516,
01/21/2017 18:30,5.924,10.516,
01/21/2017 19:00,5.924,10.492,
01/21/2017 19:30,6.077,10.443,
01/21/2017 20:00,6.204,10.418,
01/21/2017 20:30,6.077,10.418,
01/21/2017 21:00,5.949,10.394,
01/21/2017 21:30,5.872,10.369,
01/21/2017 22:00,5.975,10.345,
01/21/2017 22:30,6.128,10.345,
01/21/2017 23:00,6.179,10.32,
01/21/2017 23:30,6.077,10.32,
01/22/2017 00:00,5.924,10.296,
01/22/2017 00:30,5.949,10.296,
01/22/2017 01:00,6.102,10.296,
01/22/2017 01:30,6.179,10.32,
01/22/2017 02:00,5.975,10.345,
01/22/2017 02:30,5.898,10.369,
01/22/2017 03:00,6.051,10.345,
01/22/2017 03:30,6.204,10.345,
01/22/2017 04:00,6.077,10.345,
01/22/2017 04:30,5.898,10.345,
01/22/2017 05:00,5.949,10.32,
01/22/2017 05:30,6.128,10.296,
01/22/2017 06:00,6.153,10.296,
01/22/2017 06:30,6.026,10.296,
01/22/2017 07:00,5.872,10.271,
01/22/2017 07:30,6,10.271,
01/22/2017 08:00,6.128,10.271,
01/22/2017 08:30,6.204,10.271,
01/22/2017 09:00,6.128,10.271,
01/22/2017 09:30,5.949,10.271,
01/22/2017 10:00,5.898,10.271,
01/22/2017 10:30,6.102,10.296,
01/22/2017 11:00,6.179,10.296,
01/22/2017 11:30,6.128,10.32,
01/22/2017 12:00,6,10.32,
01/22/2017 12:30,5.872,10.345,
01/22/2017 13:00,6.026,10.369,
01/22/2017 13:30,6.153,10.369,
01/22/2017 14:00,6.128,10.394,
01/22/2017 14:30,6,10.418,
01/22/2017 15:00,5.898,10.394,
01/22/2017 15:30,5.975,10.394,
01/22/2017 16:00,6.128,10.394,
01/22/2017 16:30,6.179,10.418,
01/22/2017 17:00,6.026,10.394,
01/22/2017 17:30,5.872,10.369,
01/22/2017 18:00,5.975,10.345,
01/22/2017 18:30,6.128,10.345,
01/22/2017 19:00,6.153,10.32,
01/22/2017 19:30,6,10.271,
01/22/2017 20:00,5.872,10.247,
01/22/2017 20:30,6.026,10.222,
01/22/2017 21:00,6.153,10.198,
01/22/2017 21:30,6.23,10.173,
01/22/2017 22:00,6.102,10.149,
01/22/2017 22:30,6,10.149,
01/22/2017 23:00,5.898,10.124,
01/22/2017 23:30,5.924,10.1,
01/23/2017 00:00,6.051,10.075,
01/23/2017 00:30,6.204,10.075,
01/23/2017 01:00,6.179,10.051,
01/23/2017 01:30,6.026,10.051,
01/23/2017 02:00,5.924,10.075,
01/23/2017 02:30,5.898,10.075,
01/23/2017 03:00,6.026,10.075,
01/23/2017 03:30,6.102,10.1,
01/23/2017 04:00,6.204,10.1,
01/23/2017 04:30,6.153,10.1,
01/23/2017 05:00,6.026,10.124,
01/23/2017 05:30,5.949,10.124,
01/23/2017 06:00,5.872,10.124,
01/23/2017 06:30,6.026,10.1,
01/23/2017 07:00,6.153,10.1,
01/23/2017 07:30,6.179,10.1,
01/23/2017 08:00,6.026,10.075,
01/23/2017 08:30,5.872,10.075,
01/23/2017 09:00,5.949,10.075,
01/23/2017 09:30,6.102,10.1,
01/23/2017 10:00,6.204,10.149,
01/23/2017 10:30,6.179,10.222,
01/23/2017 11:00,6,10.296,
01/23/2017 11:30,6.331,10.222,
01/23/2017 12:00,6.509,10.173,
01/23/2017 12:30,6.687,10.149,
01/23/2017 13:00,6.864,10.1,
01/23/2017 13:30,7.041,9.583,
01/23/2017 14:00,7.217,9.682,
01/23/2017 14:30,7.393,9.78,
01/23/2017 15:00,6.661,9.829,
01/23/2017 15:30,6.661,9.879,
01/23/2017 16:00,6.636,9.903,
01/23/2017 16:30,6.585,9.928,
01/23/2017 17:00,6.382,9.952,
01/23/2017 17:30,6.026,10.026,
01/23/2017 18:00,6.077,10.051,
01/23/2017 18:30,5.898,10.075,
01/23/2017 19:00,6.077,10.051,
01/23/2017 19:30,6.102,10.026,
01/23/2017 20:00,5.872,9.977,
01/23/2017 20:30,6.051,9.952,
01/23/2017 21:00,6.204,9.879,
01/23/2017 21:30,5.949,9.829,
01/23/2017 22:00,5.924,9.78,
01/23/2017 22:30,6.051,9.731,
01/23/2017 23:00,6.23,9.682,
01/23/2017 23:30,6,9.657,
01/24/2017 00:00,5.924,9.632,
01/24/2017 00:30,6.077,9.608,
01/24/2017 01:00,6.23,9.558,
01/24/2017 01:30,5.949,9.558,
01/24/2017 02:00,5.898,9.558,
01/24/2017 02:30,6.026,9.583,
01/24/2017 03:00,6.179,9.608,
01/24/2017 03:30,6,9.632,
01/24/2017 04:00,5.872,9.632,
01/24/2017 04:30,6.077,9.657,
01/24/2017 05:00,6.23,9.682,
01/24/2017 05:30,5.949,9.706,
01/24/2017 06:00,5.975,9.731,
01/24/2017 06:30,6.102,9.731,
01/24/2017 07:00,6.204,9.731,
01/24/2017 07:30,5.847,9.756,
01/24/2017 08:00,6.051,9.78,
01/24/2017 08:30,6.179,9.78,
01/24/2017 09:00,5.924,9.78,
01/24/2017 09:30,5.924,9.78,
01/24/2017 10:00,6.102,9.78,
01/24/2017 10:30,6.23,9.805,
01/24/2017 11:00,5.924,9.854,
01/24/2017 11:30,5.949,9.854,
01/24/2017 12:00,6.128,9.854,
01/24/2017 12:30,6.204,9.879,
01/24/2017 13:00,5.924,9.879,
01/24/2017 13:30,5.949,9.879,
01/24/2017 14:00,6.153,9.903,
01/24/2017 14:30,6.128,9.928,
01/24/2017 15:00,5.847,9.952,
01/24/2017 15:30,6.051,9.928,
01/24/2017 16:00,6.179,9.952,
01/24/2017 16:30,5.975,9.928,
01/24/2017 17:00,5.924,9.928,
01/24/2017 17:30,6.051,9.903,
01/24/2017 18:00,6.204,9.903,
01/24/2017 18:30,5.975,9.903,
01/24/2017 19:00,5.949,9.903,
01/24/2017 19:30,6.128,9.903,
01/24/2017 20:00,6.128,9.903,
01/24/2017 20:30,5.872,9.903,
01/24/2017 21:00,5.949,9.879,
01/24/2017 21:30,6.128,9.854,
01/24/2017 22:00,6.051,9.829,
01/24/2017 22:30,5.898,9.854,
01/24/2017 23:00,6.051,9.829,
01/24/2017 23:30,6.204,9.829,
01/25/2017 00:00,5.975,9.805,
01/25/2017 00:30,5.924,9.805,
01/25/2017 01:00,6.102,9.805,
01/25/2017 01:30,6.179,9.78,
01/25/2017 02:00,5.847,9.78,
01/25/2017 02:30,6.026,9.829,
01/25/2017 03:00,6.179,9.829,
01/25/2017 03:30,5.847,9.879,
01/25/2017 04:00,6.026,9.879,
01/25/2017 04:30,6.179,9.903,
01/25/2017 05:00,5.847,9.928,
01/25/2017 05:30,5.975,9.928,
01/25/2017 06:00,6.153,9.928,
01/25/2017 06:30,6.102,9.952,
01/25/2017 07:00,5.924,9.952,
01/25/2017 07:30,6.128,9.952,
01/25/2017 08:00,6,9.977,
01/25/2017 08:30,5.898,9.977,
01/25/2017 09:00,6.128,9.977,
01/25/2017 09:30,5.949,10.001,
01/25/2017 10:00,5.924,10.026,
01/25/2017 10:30,6.128,10.075,
01/25/2017 11:00,5.872,10.124,
01/25/2017 11:30,6.128,10.173,
01/25/2017 12:00,5.847,10.247,
01/25/2017 12:30,6.153,10.32,
01/25/2017 13:00,5.975,10.394,
01/25/2017 13:30,5.898,10.467,
01/25/2017 14:00,5.924,10.541,
01/25/2017 14:30,6.153,10.687,
01/25/2017 15:00,6.153,10.761,
01/25/2017 15:30,6.026,10.785,
01/25/2017 16:00,5.898,10.81,
01/25/2017 16:30,6.23,10.81,
01/25/2017 17:00,5.872,10.761,
,,,
01/25/2017 17:30,6.585,11.175,
01/25/2017 18:00,6.077,10.663,
01/25/2017 18:30,5.949,10.638,
01/25/2017 19:00,6.179,10.59,
01/25/2017 19:30,5.847,10.565,
01/25/2017 20:00,6.026,10.516,
01/25/2017 20:30,6.153,10.492,
01/25/2017 21:00,6.102,10.418,
01/25/2017 21:30,5.872,10.369,
01/25/2017 22:00,6.051,10.32,
01/25/2017 22:30,6.23,10.271,
01/25/2017 23:00,6.051,10.222,
01/25/2017 23:30,5.924,10.173,
01/26/2017 00:00,6.077,10.149,
01/26/2017 00:30,6.153,10.124,
01/26/2017 01:00,6.128,10.075,
01/26/2017 01:30,5.847,10.051,
01/26/2017 02:00,5.975,10.026,
01/26/2017 02:30,6.102,10.026,
01/26/2017 03:00,6.077,10.026,
01/26/2017 03:30,5.898,10.026,
01/26/2017 04:00,6.051,10.026,
01/26/2017 04:30,6.204,10.026,
01/26/2017 05:00,6,10.026,
01/26/2017 05:30,5.975,10.026,
01/26/2017 06:00,6.179,10.026,
01/26/2017 06:30,5.949,10.051,
01/26/2017 07:00,5.924,10.051,
01/26/2017 07:30,6.102,10.051,
01/26/2017 08:00,6.204,10.075,
01/26/2017 08:30,5.924,10.075,
01/26/2017 09:00,5.975,10.075,
01/26/2017 09:30,6.153,10.075,
01/26/2017 10:00,5.924,10.124,
01/26/2017 10:30,6,10.124,
01/26/2017 11:00,6.179,10.149,
01/26/2017 11:30,5.872,10.149,
01/26/2017 12:00,6.026,10.149,
01/26/2017 12:30,6.128,10.075,
01/26/2017 13:00,6.179,10.026,
01/26/2017 13:30,5.898,10.001,
01/26/2017 14:00,6.102,9.977,
01/26/2017 14:30,6.102,9.977,
01/26/2017 15:00,5.898,9.952,
01/26/2017 15:30,6.051,9.928,
01/26/2017 16:00,6.204,9.903,
01/26/2017 16:30,5.872,9.903,
01/26/2017 17:00,5.949,9.879,
01/26/2017 17:30,6.128,9.854,
01/26/2017 18:00,6.102,9.829,
01/26/2017 18:30,5.898,9.805,
01/26/2017 19:00,6.026,9.78,
01/26/2017 19:30,6.179,9.731,
01/26/2017 20:00,6.128,9.731,
01/26/2017 20:30,5.949,9.706,
01/26/2017 21:00,5.924,9.682,
01/26/2017 21:30,6.077,9.632,
01/26/2017 22:00,6.23,9.608,
01/26/2017 22:30,6.102,9.583,
01/26/2017 23:00,5.872,9.558,
01/26/2017 23:30,5.949,9.534,
01/27/2017 00:00,6.077,9.485,
01/27/2017 00:30,6.179,9.485,
01/27/2017 01:00,6.102,9.46,
01/27/2017 01:30,5.872,9.435,
01/27/2017 02:00,5.949,9.435,
01/27/2017 02:30,6.051,9.435,
01/27/2017 03:00,6.179,9.435,
01/27/2017 03:30,6.051,9.41,
01/27/2017 04:00,5.872,9.435,
01/27/2017 04:30,5.975,9.435,
01/27/2017 05:00,6.128,9.435,
01/27/2017 05:30,6.23,9.435,
01/27/2017 06:00,6.026,9.41,
01/27/2017 06:30,5.924,9.435,
01/27/2017 07:00,6.051,9.41,
01/27/2017 07:30,6.179,9.41,
01/27/2017 08:00,6.051,9.386,
01/27/2017 08:30,5.898,9.386,
01/27/2017 09:00,6.051,9.41,
01/27/2017 09:30,6.204,9.435,
01/27/2017 10:00,5.949,9.485,
01/27/2017 10:30,5.975,9.534,
01/27/2017 11:00,6.179,9.583,
01/27/2017 11:30,6.026,9.632,
01/27/2017 12:00,5.949,9.682,
01/27/2017 12:30,6.128,9.731,
01/27/2017 13:00,5.847,9.756,
01/27/2017 13:30,6.026,9.78,
01/27/2017 14:00,6.102,9.829,
01/27/2017 14:30,6.357,9.903,
01/27/2017 15:00,6.204,10.051,
01/27/2017 15:30,6.051,10.173,
01/27/2017 16:00,6.077,10.247,
01/27/2017 16:30,6.128,10.32,
01/27/2017 17:00,6.102,10.345,
01/27/2017 17:30,6.153,10.345,
01/27/2017 18:00,6.026,10.369,
01/27/2017 18:30,6.102,10.369,
01/27/2017 19:00,6.281,10.345,
01/27/2017 19:30,6,10.32,
01/27/2017 20:00,6.128,10.296,
01/27/2017 20:30,6.281,10.271,
01/27/2017 21:00,6.128,10.247,
01/27/2017 21:30,5.975,10.198,
01/27/2017 22:00,6.153,10.173,
01/27/2017 22:30,6.281,10.173,
01/27/2017 23:00,6.128,10.149,
01/27/2017 23:30,5.975,10.1,
01/28/2017 00:00,6.128,10.051,
01/28/2017 00:30,6.23,10.026,
01/28/2017 01:00,6.23,9.977,
01/28/2017 01:30,5.949,9.952,
01/28/2017 02:00,6.077,9.903,
01/28/2017 02:30,6.204,9.903,
01/28/2017 03:00,6.306,9.854,
01/28/2017 03:30,6,9.854,
01/28/2017 04:00,6.077,9.854,
01/28/2017 04:30,6.23,9.854,
01/28/2017 05:00,6.281,9.879,
01/28/2017 05:30,5.949,9.879,
01/28/2017 06:00,6.102,9.854,
01/28/2017 06:30,6.204,9.854,
01/28/2017 07:00,6.306,9.879,
01/28/2017 07:30,6.051,9.854,
01/28/2017 08:00,6.026,9.854,
01/28/2017 08:30,6.153,9.854,
01/28/2017 09:00,6.306,9.854,
01/28/2017 09:30,6.051,9.854,
01/28/2017 10:00,6.077,9.879,
01/28/2017 10:30,6.23,9.928,
01/28/2017 11:00,6.128,9.928,
01/28/2017 11:30,6.026,9.977,
01/28/2017 12:00,6.23,10.026,
01/28/2017 12:30,6.179,10.1,
01/28/2017 13:00,6.102,10.149,
01/28/2017 13:30,6.331,10.222,
01/28/2017 14:00,6.051,10.271,
01/28/2017 14:30,6.23,10.32,
01/28/2017 15:00,6.077,10.32,
01/28/2017 15:30,6.179,10.345,
01/28/2017 16:00,6,10.369,
01/28/2017 16:30,6.128,10.369,
01/28/2017 17:00,6.331,10.345,
01/28/2017 17:30,6.026,10.345,
01/28/2017 18:00,6.255,10.32,
01/28/2017 18:30,6.204,10.296,
01/28/2017 19:00,5.975,10.247,
01/28/2017 19:30,6.179,10.198,
01/28/2017 20:00,6.23,10.173,
01/28/2017 20:30,5.949,10.149,
01/28/2017 21:00,6.077,10.124,
01/28/2017 21:30,6.255,10.075,
01/28/2017 22:00,6.153,10.075,
01/28/2017 22:30,6,10.051,
01/28/2017 23:00,6.128,10.026,
01/28/2017 23:30,6.306,10.001,
01/29/2017 00:00,6.153,9.952,
01/29/2017 00:30,5.949,9.952,
01/29/2017 01:00,6.102,9.903,
01/29/2017 01:30,6.255,9.879,
01/29/2017 02:00,6.128,9.829,
01/29/2017 02:30,5.975,9.829,
01/29/2017 03:00,6.153,9.805,
01/29/2017 03:30,6.306,9.805,
01/29/2017 04:00,6.077,9.78,
01/29/2017 04:30,6.077,9.805,
01/29/2017 05:00,6.255,9.805,
01/29/2017 05:30,6.102,9.805,
01/29/2017 06:00,6,9.805,
01/29/2017 06:30,6.179,9.805,
01/29/2017 07:00,6.255,9.829,
01/29/2017 07:30,5.975,9.829,
01/29/2017 08:00,6.128,9.829,
01/29/2017 08:30,6.255,9.854,
01/29/2017 09:00,6.204,9.879,
01/29/2017 09:30,5.975,9.879,
01/29/2017 10:00,6.102,9.928,
01/29/2017 10:30,6.306,9.977,
01/29/2017 11:00,5.975,10.026,
01/29/2017 11:30,6.153,10.075,
01/29/2017 12:00,6.281,10.1,
01/29/2017 12:30,5.975,10.149,
01/29/2017 13:00,6.204,10.149,
01/29/2017 13:30,6.153,10.173,
01/29/2017 14:00,6,10.173,
01/29/2017 14:30,6.23,10.173,
01/29/2017 15:00,6.102,10.173,
01/29/2017 15:30,6.102,10.173,
01/29/2017 16:00,6.306,10.198,
01/29/2017 16:30,5.949,10.173,
01/29/2017 17:00,6.102,10.173,
01/29/2017 17:30,6.306,10.149,
01/29/2017 18:00,5.949,10.149,
01/29/2017 18:30,6.128,10.149,
01/29/2017 19:00,6.281,10.124,
01/29/2017 19:30,6.026,10.124,
01/29/2017 20:00,6.077,10.124,
01/29/2017 20:30,6.281,10.124,
01/29/2017 21:00,6.026,10.1,
01/29/2017 21:30,6.102,10.1,
01/29/2017 22:00,6.281,10.075,
01/29/2017 22:30,6.179,10.1,
01/29/2017 23:00,6.051,10.1,
01/29/2017 23:30,6.23,10.075,
01/30/2017 00:00,6.051,10.075,
01/30/2017 00:30,6.051,10.075,
01/30/2017 01:00,6.204,10.075,
01/30/2017 01:30,6.306,10.051,
01/30/2017 02:00,5.975,10.026,
01/30/2017 02:30,6.179,10.026,
01/30/2017 03:00,6.306,10.026,
01/30/2017 03:30,6.026,10.026,
01/30/2017 04:00,6.051,10.001,
01/30/2017 04:30,6.204,10.001,
01/30/2017 05:00,6.281,9.977,
01/30/2017 05:30,5.975,10.001,
01/30/2017 06:00,6.153,9.977,
01/30/2017 06:30,6.281,10.001,
01/30/2017 07:00,6,10.001,
01/30/2017 07:30,6.077,10.001,
01/30/2017 08:00,6.23,9.977,
01/30/2017 08:30,6.179,9.977,
01/30/2017 09:00,5.975,9.977,
01/30/2017 09:30,6.153,10.001,
01/30/2017 10:00,6.281,10.026,
01/30/2017 10:30,6,10.1,
01/30/2017 11:00,6.23,10.173,
01/30/2017 11:30,6.026,10.247,
01/30/2017 12:00,6.255,10.32,
01/30/2017 12:30,6.077,10.394,
01/30/2017 13:00,5.975,10.467,
01/30/2017 13:30,6.153,10.541,
01/30/2017 14:00,6.128,10.59,
01/30/2017 14:30,6.153,10.638,
01/30/2017 15:00,6.102,10.638,
01/30/2017 15:30,6.331,10.663,
01/30/2017 16:00,6.102,10.663,
01/30/2017 16:30,6.255,10.663,
01/30/2017 17:00,6.077,10.638,
01/30/2017 17:30,6.331,10.614,
01/30/2017 18:00,6.051,10.59,
01/30/2017 18:30,6.255,10.565,
01/30/2017 19:00,5.949,10.516,
01/30/2017 19:30,6.153,10.467,
01/30/2017 20:00,6.255,10.443,
01/30/2017 20:30,5.949,10.418,
01/30/2017 21:00,6.128,10.369,
01/30/2017 21:30,6.281,10.32,
01/30/2017 22:00,5.924,10.296,
01/30/2017 22:30,6.128,10.271,
01/30/2017 23:00,6.281,10.247,
01/30/2017 23:30,6.026,10.222,
01/31/2017 00:00,6.026,10.198,
01/31/2017 00:30,6.23,10.198,
01/31/2017 01:00,6.255,10.173,
01/31/2017 01:30,5.949,10.124,
01/31/2017 02:00,6.051,10.1,
01/31/2017 02:30,6.23,10.1,
01/31/2017 03:00,6.23,10.051,
01/31/2017 03:30,5.975,10.026,
01/31/2017 04:00,6.077,10.001,
01/31/2017 04:30,6.255,10.001,
01/31/2017 05:00,6.102,9.977,
01/31/2017 05:30,5.949,9.952,
01/31/2017 06:00,6.128,9.928,
01/31/2017 06:30,6.255,9.928,
01/31/2017 07:00,6.128,9.903,
01/31/2017 07:30,6,9.879,
01/31/2017 08:00,6.102,9.879,
01/31/2017 08:30,6.255,9.879,
01/31/2017 09:00,6.102,9.854,
01/31/2017 09:30,5.975,9.854,
01/31/2017 10:00,6.128,9.854,
01/31/2017 10:30,6.306,9.879,
01/31/2017 11:00,6,9.928,
01/31/2017 11:30,6.204,9.977,
01/31/2017 12:00,6.179,10.026,
01/31/2017 12:30,6,10.075,
01/31/2017 13:00,6.179,10.124,
01/31/2017 13:30,6.204,10.149,
01/31/2017 14:00,6.026,10.173,
01/31/2017 14:30,6.23,10.198,
01/31/2017 15:00,5.975,10.222,
01/31/2017 15:30,6.128,10.222,
01/31/2017 16:00,6.281,10.222,
01/31/2017 16:30,5.975,10.222,
01/31/2017 17:00,6.179,10.198,
01/31/2017 17:30,6.128,10.149,
01/31/2017 18:00,6.026,10.124,
01/31/2017 18:30,6.204,10.075,
01/31/2017 19:00,6.153,10.026,
01/31/2017 19:30,5.975,10.001,
01/31/2017 20:00,6.102,9.977,
01/31/2017 20:30,6.255,9.952,
01/31/2017 21:00,5.975,9.928,
01/31/2017 21:30,6.026,9.879,
01/31/2017 22:00,6.153,9.854,
01/31/2017 22:30,6.306,9.854,
01/31/2017 23:00,6.077,9.829,
01/31/2017 23:30,5.975,9.805,
02/01/2017 00:00,6.102,9.78,
02/01/2017 00:30,6.23,9.756,
02/01/2017 01:00,6.23,9.731,
02/01/2017 01:30,5.949,9.682,
02/01/2017 02:00,6.051,9.632,
02/01/2017 02:30,6.204,9.632,
02/01/2017 03:00,6.306,9.583,
02/01/2017 03:30,6,9.583,
02/01/2017 04:00,5.975,9.558,
02/01/2017 04:30,6.128,9.534,
02/01/2017 05:00,6.281,9.509,
02/01/2017 05:30,6.179,9.509,
02/01/2017 06:00,5.924,9.485,
02/01/2017 06:30,6.102,9.485,
02/01/2017 07:00,6.281,9.46,
02/01/2017 07:30,6.128,9.46,
02/01/2017 08:00,5.949,9.485,
02/01/2017 08:30,6.153,9.485,
02/01/2017 09:00,6.306,9.509,
02/01/2017 09:30,6,9.509,
02/01/2017 10:00,5.949,9.509,
02/01/2017 10:30,6.128,9.608,
02/01/2017 11:00,6.23,9.657,
02/01/2017 11:30,5.975,9.756,
02/01/2017 12:00,6,9.829,
02/01/2017 12:30,6.153,9.903,
02/01/2017 13:00,6.102,9.977,
02/01/2017 13:30,6,10.051,
02/01/2017 14:00,6.204,10.124,
02/01/2017 14:30,5.924,10.222,
02/01/2017 15:00,6.077,10.271,
02/01/2017 15:30,5.975,10.345,
02/01/2017 16:00,6.026,10.394,
02/01/2017 16:30,6.204,10.467,
02/01/2017 17:00,5.898,10.492,
02/01/2017 17:30,6.128,10.516,
02/01/2017 18:00,5.924,10.565,
02/01/2017 18:30,6.051,10.565,
02/01/2017 19:00,6.255,10.565,
02/01/2017 19:30,5.924,10.541,
02/01/2017 20:00,6.077,10.516,
02/01/2017 20:30,6.23,10.467,
02/01/2017 21:00,6.077,10.418,
02/01/2017 21:30,5.949,10.369,
02/01/2017 22:00,6.102,10.296,
02/01/2017 22:30,6.23,10.247,
02/01/2017 23:00,6.153,10.198,
02/01/2017 23:30,5.898,10.149,
02/02/2017 00:00,6,10.075,
02/02/2017 00:30,6.128,10.026,
02/02/2017 01:00,6.255,9.977,
02/02/2017 01:30,6.102,9.928,
02/02/2017 02:00,5.975,9.829,
02/02/2017 02:30,5.924,9.805,
02/02/2017 03:00,6.051,9.731,
02/02/2017 03:30,6.179,9.706,
02/02/2017 04:00,6.23,9.657,
02/02/2017 04:30,6.077,9.657,
02/02/2017 05:00,5.924,9.657,
02/02/2017 05:30,6.026,9.608,
02/02/2017 06:00,6.153,9.558,
02/02/2017 06:30,6.255,9.583,
02/02/2017 07:00,6.102,9.558,
02/02/2017 07:30,5.924,9.558,
02/02/2017 08:00,6,9.534,
02/02/2017 08:30,6.153,9.534,
02/02/2017 09:00,6.255,9.558,
02/02/2017 09:30,6.026,9.558,
02/02/2017 10:00,5.924,9.583,
02/02/2017 10:30,6.051,9.608,
02/02/2017 11:00,6.204,9.632,
02/02/2017 11:30,6.179,9.657,
02/02/2017 12:00,5.975,9.657,
02/02/2017 12:30,5.975,9.706,
02/02/2017 13:00,6.077,9.731,
02/02/2017 13:30,6.204,9.731,
02/02/2017 14:00,6.128,9.756,
02/02/2017 14:30,5.975,9.756,
02/02/2017 15:00,5.924,9.78,
02/02/2017 15:30,6.077,9.78,
02/02/2017 16:00,6.204,9.756,
02/02/2017 16:30,6.204,9.756,
02/02/2017 17:00,6.102,9.756,
02/02/2017 17:30,5.924,9.78,
02/02/2017 18:00,5.975,9.952,
02/02/2017 18:30,6.128,10.001,
02/02/2017 19:00,6.23,10.026,
02/02/2017 19:30,6.179,10.051,
02/02/2017 20:00,6,10.051,
02/02/2017 20:30,5.924,10.051,
02/02/2017 21:00,6.077,10.026,
02/02/2017 21:30,6.23,10.026,
02/02/2017 22:00,6.179,10.026,
02/02/2017 22:30,6.102,10.1,
02/02/2017 23:00,5.924,10.001,
02/02/2017 23:30,6,9.977,
02/03/2017 00:00,6.128,9.952,
02/03/2017 00:30,6.255,10.051,
02/03/2017 01:00,6.128,9.952,
02/03/2017 01:30,6,9.928,
02/03/2017 02:00,5.975,9.903,
02/03/2017 02:30,6.128,9.952,
02/03/2017 03:00,6.255,9.928,
